week,venue,size_bucket,project_contract_address,swap_count,total_volume_usd,total_token_bought,total_token_sold
2026-01-05 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,141,96507.53328655641,51188.3594219271,45557.56814328303
2026-01-05 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,56,96210.44749948005,41684.81706673711,54831.36521092134
2026-01-05 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,153,101400.23443033692,51725.77965476572,49885.53086409185
2026-01-05 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,37,53102.89157478472,24106.100062193895,29153.532599082064
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,14967,10589846.45906033,5443969.574378615,5147528.24871455
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,82,21503121.87888047,10688791.948914189,10882395.754425377
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,543,15138886.417647352,7750392.909495632,7370462.3927002745
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,18194,39499390.117075495,19391995.7058809,20121398.742428135
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,15840,11447989.887394473,6379446.40999051,5075724.916748044
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,282,84707806.54008785,42604121.446765594,41124892.9859577
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,5862,113174138.52097526,55423729.95288623,57867669.17260911
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,44637,150161847.18394965,75081110.7148153,75203290.38691542
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1603,1173100.7670906025,619085.0719757671,554202.9329233017
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,270,50166071.31701659,28239270.209203955,21925188.361290965
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,5983,153363091.41134706,73895938.01033951,79551448.86061034
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8845,38878613.4211676,19082511.940239828,19811976.255961232
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,1386,995715.0908057461,437851.91361976025,558621.3326372504
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,261,53939305.18541911,29758897.855695866,24231137.926444616
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,5932,157571003.61649242,76761798.06057423,80996158.96254657
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,8574,39579329.27865784,19472492.2023485,20144063.82515769
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,54,41330.78327592841,18156.910030107545,23223.234403826063
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,123,20039815.32043847,9783254.094247717,10305879.018998105
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1141,39728505.26478925,20576521.05707696,19212835.909320556
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,655,3348827.3577059475,1615912.0670895441,1736426.1142215526
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,232,163737.01423563447,60158.537116470885,103923.12971502585
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,766,218922643.5529656,113869363.58752795,105579828.36916846
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1192,55006716.913892284,26518972.612769846,28586436.379689503
2026-01-05 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,533,2473329.1979432376,1174521.2487523267,1303043.5315021721
2026-01-05 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,32,21466.561609618777,11672.431931312043,9850.177665729772
2026-01-05 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,12,15637.61336288294,5624.399243304858,10069.428939758935
2026-01-12 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,2400,1793109.219382173,732861.5661068816,763953.6355831849
2026-01-12 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,184,3067390.4431863166,1473217.1771698783,1325326.5165656612
2026-01-12 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,5578,14080224.743291557,5924982.205324497,6173680.63248218
2026-01-12 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,395,305661.803620499,124440.92357062794,146303.87428771378
2026-01-12 00:00:00.000 UTC,curve_usdt,100k+,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,4,708925.3385699721,352209.81698451994,351262.12281821005
2026-01-12 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,560,11559194.234791236,5616129.611147213,5463110.989695305
2026-01-12 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,2683,9335714.63670407,4054671.2268426656,4368725.169844793
2026-01-12 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,1716,1279286.6414457206,515106.60961124627,561021.0235027606
2026-01-12 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,77,1349004.1724098814,694083.4516306554,622826.9901426208
2026-01-12 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,3648,8867555.431827573,3811250.6928259954,3973299.862945331
2026-01-12 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,142,96553.91392975354,55562.33750935678,41220.746965437065
2026-01-12 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,49,90726.0222450432,30410.242670655054,61034.96123432986
2026-01-12 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,133,90201.04203091474,45257.583945968814,45152.91632056059
2026-01-12 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,41,63139.7420942812,17103.043040455246,46549.49088248034
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,14190,10072695.56896359,5231067.605951725,4845848.24311932
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,101,25099369.76031788,12098565.578603206,12226111.962399043
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,574,16497008.970038742,8282175.583044742,8222652.832635742
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,16513,35312586.07356423,17112424.819488723,18224169.95097915
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,14252,10356790.550296543,5631341.016947721,4731245.979083522
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,348,106856904.30108252,53453079.60333031,54185609.71612092
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,6819,138218301.96948227,67183256.7912883,71201056.08269112
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,43867,149488850.83276942,76685916.33962876,72921744.48232253
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1455,1073314.3857709493,576920.5524182023,496868.7889132863
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,257,46767467.41037854,24841741.75415249,22026074.963982355
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6094,159512026.2362128,77544457.8487058,82127713.5746437
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,8783,39037825.28620996,19459820.953103565,19605114.725690886
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,1083,793452.0562635165,352766.8540883293,441373.33854736236
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,224,42328399.464664966,21048899.16389253,21405260.640638337
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,5935,156040794.99808243,76502630.15003788,79744969.73254678
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,8472,39647676.15853821,20730705.295169458,18953301.412222467
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,63,47128.43174651928,24768.390249304503,22427.594027197625
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,105,19940926.560716677,8286595.263604122,11774756.681322718
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,991,34606266.370131284,16340674.650178285,18332298.015322417
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,530,2677580.5082055326,1423199.2645230952,1257686.7857491896
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,160,120523.44139337425,45036.325432608595,75746.30546620775
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,642,202102814.03665808,95635398.88050173,107109474.4686506
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1058,47174166.2874116,21940563.985253174,25325629.673078172
2026-01-12 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,498,2157764.4226456126,1132164.079680806,1028983.5641428765
2026-01-12 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,26,18560.141733764292,7930.516235684216,10696.521688444604
2026-01-12 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,11,19277.025855772605,1224.1581645472818,18357.82890761476
2026-01-19 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,2588,1913886.9156473728,807674.2802339493,817722.3511261796
2026-01-19 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,1,113166.67055288085,113104.350056,39.05105511916288
2026-01-19 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,254,4026895.4977862616,2023422.2692271108,1759666.2718837422
2026-01-19 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,6308,16698483.072780045,6934497.365089198,7012149.909903766
2026-01-19 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,297,224561.12850457957,102018.3704241556,92452.56462727605
2026-01-19 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,273,5141178.2918919,2476615.8152173175,2199304.474814508
2026-01-19 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,1509,4980580.935527289,2320019.099778878,2124587.131787939
2026-01-19 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,1918,1445538.6993737502,629907.3319104488,601228.6361930099
2026-01-19 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,178,2662703.4741921877,1355380.6294758338,1117018.0177548672
2026-01-19 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,5081,13092671.485648734,5589859.264039973,5534979.419725737
2026-01-19 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,227,154099.37713202133,92650.79848264641,61886.04304691079
2026-01-19 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,58,90774.47508364228,65172.33593436702,25807.999340372706
2026-01-19 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,220,148605.57966869476,85025.46007715825,63886.00635131437
2026-01-19 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,59,93553.30428353518,70580.20570634717,23114.78625470652
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,16558,11902090.894323029,5848978.428302554,6052669.822718108
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,167,47293744.06041418,23415532.2464761,23476564.677368075
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,775,22416910.23999512,11449729.625979364,10944629.62193165
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,22155,49332378.10834023,24929584.340979893,24406496.624812912
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,16301,12008307.56082746,6270384.032770255,5744171.637059511
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,496,154067035.2754786,76533737.22930638,76892233.25034347
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,9771,202731114.46018928,103842115.69932361,99093560.23233537
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,48651,172062920.1086007,86249103.7340056,85949793.03343636
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,1638,1212597.0111180176,586601.1524031312,625638.0997572411
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,287,50138388.00855438,28074227.68061944,22094465.12919685
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,6711,177282782.08056045,90390318.1634698,86945931.4825615
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10611,45602334.85925669,21094519.878869697,24513002.570315767
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,1670,1264085.3776701437,598687.4526459835,666377.7336404702
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,105,18956938.610508174,11304885.746319184,7659695.350672806
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,3886,94118227.2196655,48833413.09794075,45374959.352258705
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,11918,48465039.66135006,23808006.785353776,24703522.17642441
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,84,63685.76268351258,26720.835545210568,37039.29171384993
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,85,29072245.271434624,18740816.61267341,10385870.98133201
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,1030,33844873.21261461,18698991.97089186,15204278.128566738
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,753,3824772.1816610126,1821413.684254347,2007821.1309080722
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,183,127551.50986227648,52054.59274839005,75801.64325246366
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,757,195232708.39373577,120098253.98908381,75598589.25805894
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,1219,51516981.24311564,24673278.02229144,26955762.481113795
2026-01-19 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,553,2510307.894000562,1292967.8191289941,1221834.8780566487
2026-01-19 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,81,54851.84030193427,37020.68508640023,17967.57491947811
2026-01-19 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,31,48995.77362499746,40071.060166995994,8982.333584678487
2026-01-26 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,2923,2165539.4189321348,918835.8363306511,925537.4961229082
2026-01-26 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,604,10316318.79642567,4751432.464377374,4634976.818267554
2026-01-26 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,8566,25263456.238770388,10961001.299413627,10551028.213404108
2026-01-26 00:00:00.000 UTC,curve_usdt,0.5k-1k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,420,318114.79125218815,151641.13544677218,118253.50512685045
2026-01-26 00:00:00.000 UTC,curve_usdt,100k+,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,1,105980.48608909347,105950.502097,44.47187757175647
2026-01-26 00:00:00.000 UTC,curve_usdt,10k-100k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,521,10258146.612044953,4980638.352551016,4775062.9789465405
2026-01-26 00:00:00.000 UTC,curve_usdt,1k-10k,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4,2625,9476652.46106672,4271219.995361044,4009458.274606946
2026-01-26 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,0xd51a44d3fae010294c616388b506acda1bfaae46,2128,1609706.8402386606,672609.1566726732,666900.9646220312
2026-01-26 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,0xd51a44d3fae010294c616388b506acda1bfaae46,463,8015921.020894343,3575868.96983802,3695353.8785496964
2026-01-26 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,0xd51a44d3fae010294c616388b506acda1bfaae46,7544,21904887.773433436,9675712.365272947,9131327.564541455
2026-01-26 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,0x06da0fd433c1a5d7a4faa01111c044910a184553,425,294409.25190972374,162666.18220226068,132596.0223062925
2026-01-26 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,0x06da0fd433c1a5d7a4faa01111c044910a184553,2,21222.10047640923,10350.320602733655,11052.03800454109
2026-01-26 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,0x06da0fd433c1a5d7a4faa01111c044910a184553,249,516075.1949921933,274748.1021889888,240570.7855847377
2026-01-26 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,430,296049.357569446,167137.4964170977,129441.21705025207
2026-01-26 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2,23078.643948571575,11653.719582231628,11084.61045520053
2026-01-26 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,226,456651.1163117646,244956.4668636342,211047.55511655548
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,17594,12755294.110361109,6334552.46481597,6419117.577129238
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,0xe0554a476a092703abdb3ef35c80e0d76d32939f,188,58076717.737326644,29467800.014968168,29534396.08786861
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,1247,33906274.40108448,17269029.84674638,16560019.99338335
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,0xe0554a476a092703abdb3ef35c80e0d76d32939f,28799,69170625.49040624,34557428.01532478,34610560.78199948
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,16644,12232099.339855434,6310214.359208085,5928050.464335924
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,907,253116190.43244854,135269100.06917855,118971287.4814664
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,16204,365584318.59236515,181938139.8844,183790425.12987977
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,56261,209936604.20982018,105334673.81515779,104781797.69192573
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,2366,1737841.8565631101,865710.3796372315,869904.303864553
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,592,151381452.55898488,78767490.43985271,70737668.09979406
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,10282,278902262.5759085,140398372.56240636,138234688.52698416
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,15686,66595521.84663109,32052202.007640205,34498882.93988094
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,0x11b815efb8f581194ae79006d24e0d814b7697f6,2327,1764830.6016311117,817207.2588597939,948925.2046337961
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,0x11b815efb8f581194ae79006d24e0d814b7697f6,50,9150231.904417496,5292029.116450131,3807372.647148096
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,0x11b815efb8f581194ae79006d24e0d814b7697f6,3556,72535426.81171466,36110360.4219812,36407442.53100927
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,0x11b815efb8f581194ae79006d24e0d814b7697f6,17736,71315093.48546873,36221186.96870674,35171180.200394355
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,111,81845.59092875858,41566.081181731264,40178.44578382183
