week,venue,size_bucket,swap_count,total_volume_usd,total_token_bought,total_token_sold
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,56261,209936604.20982018,105334673.81515776,104781797.69192573
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2366,1737841.8565631101,865710.3796372316,869904.3038645531
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,592,151381452.5589849,78767490.43985271,70737668.09979407
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,10282,278902262.57590854,140398372.56240636,138234688.52698416
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,15686,66595521.84663108,32052202.0076402,34498882.93988094
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,2327,1764830.6016311122,817207.2588597939,948925.2046337962
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,50,9150231.904417498,5292029.116450132,3807372.647148096
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,3556,72535426.81171468,36110360.4219812,36407442.53100929
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,17736,71315093.48546872,36221186.96870674,35171180.200394355
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,111,81845.5909287586,41566.08118173127,40178.44578382182
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,176,36351283.84978745,18771822.44579764,17338650.554763086
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,1952,58926246.51499368,30690473.227710743,28228947.636577263
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1690,8383516.5760821765,4620083.599400272,3762327.037322108
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,234,163737.67842098133,67650.69123329765,95495.61104534389
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,1181,337772865.41905737,174552530.9413107,163220444.39617544
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,2767,117666114.66083935,62631680.37847227,55069730.03348058
2026-01-26 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1279,5920124.323080273,3317303.689617665,2594134.2542101326
2026-01-26 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,118,80673.04526843724,52241.836727879316,28615.514924105424
2026-01-26 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,81,163371.49332640984,106320.57977587653,56973.26848432925
2026-02-02 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,4450,3326106.8517880905,1427280.409993147,1434260.3026924045
2026-02-02 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,2,837052.892870638,395802.78899117996,394189.68711816
2026-02-02 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,753,13220033.784415087,6021017.600967797,6390801.544923608
2026-02-02 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,14166,38436515.6390159,17047840.854236215,16382446.439351786
2026-02-02 00:00:00.000 UTC,curve_usdt,0.5k-1k,648,497836.903066285,218615.854194101,236048.1079475466
2026-02-02 00:00:00.000 UTC,curve_usdt,10k-100k,816,16443788.65753893,7348202.933882104,8211858.7039865395
2026-02-02 00:00:00.000 UTC,curve_usdt,1k-10k,4392,15515424.144923117,7559638.005615025,6390756.4039753545
2026-02-02 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3128,2406036.258604996,970844.1353798461,1098833.7216397384
2026-02-02 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,776,13788622.816741187,6395989.045844435,6567184.527567779
2026-02-02 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,12544,35757569.640395634,15948585.286792127,15374538.299805682
2026-02-02 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,906,623388.2885909246,350872.4197658399,274783.1224597546
2026-02-02 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,4,44571.25830595019,11520.92348268554,33167.64170844482
2026-02-02 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,480,941054.7050270073,438092.6633597547,505777.8306433132
2026-02-02 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,969,665403.2664445754,380302.7948575735,286598.15676101093
2026-02-02 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,3,40722.94390922587,30128.42538687012,10539.191169723777
2026-02-02 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,449,837619.9764321127,353226.406514556,485917.3332870236
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,21043,15214667.64544492,7482185.581718889,7735419.3777584005
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,167,42655098.33920588,21519233.761793613,22066500.631986715
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1245,36899122.03754266,18654244.019721575,18248819.15357488
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,28959,63041956.286633484,31812523.099106193,31255652.753444973
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,20034,14708344.622648839,6794764.196705217,7922562.102149097
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,753,195097774.40364984,98342014.4899046,97421664.66895485
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,12050,246945415.20058787,125293538.91762385,121989515.91604835
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,60241,202709779.04028752,101468050.78636083,101485478.71521096
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,4684,3440517.330551455,1694508.137082901,1741790.3637471474
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,8823,2484375942.664917,1238500720.6997929,1245978366.9243762
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,20679,804882496.1507638,408671038.1904273,395918926.58675337
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,21895,90263824.38591771,44352609.7865562,45857306.74518455
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,5466,4119363.3336192933,2013049.7692161398,2110878.6229770444
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,10,3729817.323792887,1783875.5936476009,2076655.8455535867
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,2535,45869640.32394573,22261101.956997104,23651290.679271806
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,30184,103250173.94080216,52785004.19638049,50625796.56520179
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,277,207916.17182691407,97799.59516359646,109835.44269094997
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,101,17622876.225174032,9282835.384089086,8251619.498675995
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,2625,65580838.75419982,32375505.576141495,33278781.949873514
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,3622,16953877.791988675,9358745.678081509,7616721.463746266
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,350,253932.99648024864,83378.15147707355,170809.65663335798
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,1310,374829702.9753597,197903602.51160514,177884253.3801795
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,4867,194531271.6745779,110887823.255037,84127008.19014546
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,2039,10190694.102933701,5703999.674847801,4504904.641504405
2026-02-02 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,325,226247.1411592515,139021.6417644425,87855.29144630302
2026-02-02 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,10k-100k,1,12269.891186785595,12230.082269,7.077592097733758
2026-02-02 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,169,305715.2032772879,132462.15756256162,174813.29989223083
2026-02-09 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,4207,3006478.3640772603,1319745.5273827126,1276165.2515329889
2026-02-09 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,82,1224658.9993967179,476966.8349852674,739738.0832918349
2026-02-09 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,5176,11256653.957992462,5200671.903312294,4827394.534302466
2026-02-09 00:00:00.000 UTC,curve_usdt,0.5k-1k,591,437533.3043526685,226881.03062728763,167910.68676569013
2026-02-09 00:00:00.000 UTC,curve_usdt,10k-100k,213,3524728.083520606,1642755.830342163,1779641.1800564432
2026-02-09 00:00:00.000 UTC,curve_usdt,1k-10k,1895,6114366.812062178,2879015.860522215,2656902.5711435038
2026-02-09 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3506,2546961.065365424,1126565.1445475584,1070246.673703218
2026-02-09 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,104,1581376.7946256094,691374.1710996702,815218.3728131118
2026-02-09 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5637,12542337.25716378,5702343.200007906,5521041.107916349
2026-02-09 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,294,193012.31325406386,103828.27353709703,89771.18552252489
2026-02-09 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,77,108890.38575739144,50188.394528121935,59140.26880437727
2026-02-09 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,298,198134.9552918223,106447.5201528893,92178.34664405063
2026-02-09 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,71,103002.62502078591,47616.05732255986,55730.91076623237
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,20386,14377814.923340525,7168118.318096028,7215130.057497974
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,148,35655595.333963394,17758551.289191864,17898119.296319567
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,796,23128875.521264017,11571290.984344518,11520672.807944445
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,13702,24901330.601108782,12562152.187662447,12351912.601942599
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,23794,17171388.20613366,8231254.843253563,8951365.091844704
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,337,93197960.36927329,47058677.54708456,46901397.18957857
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,2848,67967438.3061646,34238023.44840276,33737020.96281513
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,36768,91406485.48805594,46384251.31470023,45111253.40359737
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,3892,2892828.867271422,1477704.8028377597,1414293.571279833
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,5343,1236551158.8350098,625455478.7605869,612113509.3704206
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,13862,585742936.8622309,294886073.1024341,291107064.30677223
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13339,51205941.495878674,25919690.229352854,25294538.526676826
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,5525,4020540.515832794,2011466.4849942091,2012926.3229834193
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,696,9351501.39007399,4696116.16099257,4661948.962502885
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,14369,41664449.63776018,21041374.40294901,20674051.732876137
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,275,211435.07814020957,109126.106343176,102600.23968725292
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,5,705901.0759968349,459369.7594639059,248869.2332372607
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,698,13727291.1259257,6937925.291260369,6822746.920944389
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1939,8214374.569579061,4429748.956665439,3797716.057961111
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,158,118701.10935884046,56552.24482001268,62393.51256360991
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,503,99505899.35765728,51482308.922440596,48339613.999181464
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1961,78592314.08160025,40960375.72209875,37805131.10630483
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1055,5286843.707713794,2744907.0111858863,2552257.859653203
2026-02-09 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,120,80594.74284213214,50140.185320015895,30672.968670495058
2026-02-09 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,36,50443.37580971851,23322.78206500338,27325.14930052908
2026-02-16 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,4677,3385459.055008824,1329982.957205728,1427793.5856238357
2026-02-16 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,148,2760741.269751554,1218793.8478852382,1285987.0016065915
2026-02-16 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,6689,15727633.873190224,6831531.362917878,6588830.183064345
2026-02-16 00:00:00.000 UTC,curve_usdt,0.5k-1k,741,546866.7914743006,228836.7464016073,243732.147941372
2026-02-16 00:00:00.000 UTC,curve_usdt,10k-100k,309,5119263.817775107,2631333.735572688,2335857.7710535396
2026-02-16 00:00:00.000 UTC,curve_usdt,1k-10k,2268,7242010.725250556,3055685.990878774,3296619.4556335397
2026-02-16 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3644,2677427.6766603556,1151592.193093766,1069130.8817293788
2026-02-16 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,139,2160271.12886745,933617.935967855,975994.3725824687
2026-02-16 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,6312,15169215.087925645,6317182.625446083,6350088.628657002
2026-02-16 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,161,106349.62957152117,57574.53446202278,49029.111533700816
2026-02-16 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,37,49845.12928589994,19275.560101318002,30751.63993570404
2026-02-16 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,162,108422.47061144798,54761.06025343943,53904.509048137275
2026-02-16 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,35,47454.55352779873,20282.319519185203,27316.43504312947
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,20588,14678826.900510369,7062120.407090543,7619938.822232679
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,127,29300484.933181927,14415537.751528159,14478639.692574877
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,564,16953651.72838584,8498723.32960799,8446715.656063937
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,13424,23874674.124654893,11996773.73801478,11886097.846313868
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,21662,16357925.279573554,7582382.395180138,8780885.040314244
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,391,136647401.55052745,68479526.0686716,67923361.72498453
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,8481,152713370.8837,76696342.01917425,76105892.28997624
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,76292,271309052.4767052,136129206.37377903,135313475.03182292
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2022,1510892.1166118958,896888.6147182344,613898.2438593814
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,3663,812635520.5671092,405710435.8413865,407639266.2440357
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,10074,419047779.54726356,210650139.01236162,208564154.89691922
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,8079,34401673.947838426,17290643.503156345,17115997.16833112
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,3811,2771669.9187626857,1379922.8016600541,1394005.638201499
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,514,7040125.396943971,3568697.7816264704,3477614.6828160556
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,8866,24952217.88967549,12543715.759879816,12434488.29879987
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,177,135982.3385210449,78233.41167090496,57895.915107074674
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,4,560306.1601079396,446158.08147089765,114606.64203343779
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,599,12594890.157604188,6188068.953144742,6433715.911299906
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1244,5244365.206031985,2801308.372439081,2450171.468906024
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,158,120425.84767256721,56299.016732945216,64347.794922049325
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,196,34735414.94390917,16027931.33400549,18808719.87051004
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1330,50856701.75627043,26635496.131731566,24316963.435388308
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,774,3577813.230319971,1778761.3817389607,1804810.9670069034
2026-02-16 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,60,40990.82636002269,21541.33219635347,19546.745170381797
2026-02-16 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,9,11867.62962544609,6210.657261300372,5698.737943127624
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,5486,3946224.7119897134,1684656.0042925242,1572261.2438847756
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,2,271278.64082352264,139030.3570100958,138125.59700509577
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,261,4003415.563418544,1862308.5997796652,2045625.092894907
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,8346,20044448.729740556,8947243.427909568,8830194.117040081
2026-02-23 00:00:00.000 UTC,curve_usdt,0.5k-1k,614,453553.3727282168,217444.27211535728,173307.7566363819
2026-02-23 00:00:00.000 UTC,curve_usdt,10k-100k,213,3646745.3037233236,1623137.7339830494,1942796.4803893557
2026-02-23 00:00:00.000 UTC,curve_usdt,1k-10k,1767,5537372.750464134,2661891.916839421,2394617.4446995505
2026-02-23 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3194,2325945.874710901,1014590.0720754238,976846.2106352164
2026-02-23 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,89,1363958.6488864014,489059.0531558333,804099.6283524904
2026-02-23 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,4980,11085989.051088136,5091553.464583119,4797633.435985446
2026-02-23 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,323,217034.900302121,114979.68275544794,102549.07450191918
2026-02-23 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,2,150962.09322524862,70990.14233980623,70989.37492904317
2026-02-23 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,110,187010.8138162812,80311.06040601037,107483.68174050727
2026-02-23 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,337,224785.1819762797,113478.78121265359,111810.13691268109
2026-02-23 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,103,167131.98527680335,75948.95882771752,91968.48826568859
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,23511,16734722.794046855,8246143.08585594,8490538.403026491
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,164,38721525.11763137,17659420.610721543,17844836.478912577
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,749,22911950.558286592,11485291.552520882,11378813.024790838
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,19764,37383820.70298371,18845111.327632137,18556420.064212304
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,26680,19777846.109454628,9042177.822473595,10732711.036001574
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,555,182343721.35448605,91858096.2969216,90994926.18908596
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,5755,118688867.27400379,58282996.0607058,60446913.52170952
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,80400,256499447.03319696,130413392.8307805,126134001.75512594
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2683,1957195.6332802682,1076734.468961093,878753.3648976809
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,5351,1323832631.3759265,650208912.8499417,675078683.3827198
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,15035,580788971.8530091,301797020.0142702,279173092.0894136
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13526,58825239.13709858,31800750.08132298,27019571.72800662
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,5880,4243460.424592763,2168530.5657933406,2075900.6918687245
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,5,2986457.401414071,1064475.8181397114,1268493.174099979
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,1084,15717004.369149039,7883519.305333491,7848150.225341426
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,18016,53938241.44776775,27000232.657951757,26967209.858420964
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,231,177519.57504776263,95065.52059247493,82684.78758837907
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,23,3035291.29338685,1360725.240864388,1691114.4580545393
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,1141,26446622.646415565,13395634.514003292,13122065.856807772
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1813,7742133.4082615925,4164007.2578090657,3589505.1252065087
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,158,116141.89431723552,46511.804523073515,69832.70661026653
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,360,64875472.32077546,29721180.957814034,35394631.48499946
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,2127,81924050.81798603,43632971.071431346,38430580.08740673
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1102,5285696.531270606,2943673.363636693,2348448.0852638385
2026-02-23 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,140,93076.29523802077,48005.019360855746,45353.582992008036
2026-02-23 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,55,90135.65919944807,38221.95249515339,52487.73099911606
2026-03-02 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3809,2755959.038662518,1215893.3474858245,1184465.321276465
2026-03-02 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,88,1263264.567282151,492020.6630947697,740583.4864464627
2026-03-02 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,5124,11579747.467808276,5400234.141214171,5141051.457099405
2026-03-02 00:00:00.000 UTC,curve_usdt,0.5k-1k,558,418075.7668582044,206929.63837032902,179261.08169093495
2026-03-02 00:00:00.000 UTC,curve_usdt,10k-100k,293,5141558.047862266,2365804.542150476,2693988.720729475
2026-03-02 00:00:00.000 UTC,curve_usdt,1k-10k,2021,6382739.387672032,3143945.381112552,2799691.937007745
2026-03-02 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3055,2233533.308694166,981516.4425803957,959037.0452900942
2026-03-02 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,133,2121491.194452285,907924.5982004077,1191155.2450331058
2026-03-02 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5612,13063084.81214303,6072322.315297262,5791137.399617957
2026-03-02 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,104,72591.22780468433,26948.206817746723,45982.758419570935
2026-03-02 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,17,31554.200992104194,13907.697770063136,17727.775353769084
2026-03-02 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,85,57248.18528118218,21629.980379268156,35880.11237304401
2026-03-02 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,12,16644.975883976218,3820.277341812328,12925.606517423696
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,19634,13919150.575342918,7037321.921535931,6889224.306063842
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,178,48387406.18982015,23468675.422271065,23667065.227857374
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,650,18379810.56321837,9225170.675397636,9157198.139303476
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,20315,39650530.84502287,19816642.71350654,19870199.695822813
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,20693,15237435.440696003,7363031.379481192,7878296.293747481
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,286,93484597.25631711,47157996.201835096,46661802.97199845
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,2843,69946232.66445807,34621364.000715286,35353287.68909864
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,54150,163759640.12122864,82603696.39098601,81252602.90624535
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2250,1661927.7497140318,939668.3396230268,722393.4077849636
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,6188,1467538990.739048,729074169.030244,740323553.0191953
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,13486,551762492.8127811,280878314.9818094,271303060.5469577
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,10290,44321767.910592005,23318560.468636364,21020822.760714184
2026-03-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,4382,3194911.7346961075,1608608.7234805725,1588542.5678526745
