week,venue,size_bucket,swap_count,total_volume_usd,total_eth_volume,project_contract_address
2026-02-02 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,776,13788622.816741187,5655.301892475786,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-02 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,12544,35757569.640395634,12250.797116827622,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-02 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,906,623388.2885909246,297.554806594401,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-02 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,4,44571.25830595019,22.906752130363568,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-02 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,480,941054.7050270073,477.6691610678435,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-02 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,969,665403.2664445754,317.9767625848128,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-02 00:00:00.000 UTC,sushiv2_usdceth,10k-100k,3,40722.94390922587,22.266261593897482,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-02 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,449,837619.9764321127,421.3525085795659,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,21043,15214667.645444922,7164.787372299208,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,167,42655098.33920588,19521.34040432688,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1245,36899122.03754267,17342.780735448232,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,28959,63041956.286633484,29651.97530915363,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,20034,14708344.622648839,6921.331507323976,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,753,195097774.4036498,89511.49300147769,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,12050,246945415.2005879,113195.14034226521,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,60241,202709779.04028752,93969.61112498053,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,4684,3440517.330551455,1650.7430350486145,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,8823,2484375942.664917,1229323.970546332,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,20679,804882496.1507638,394014.57555283746,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,21895,90263824.38591771,42969.85886278209,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,5466,4119363.3336192938,1958.5365241842073,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,10,3729817.323792887,1741.9179771873316,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,2535,45869640.32394573,22226.84021389515,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,30184,103250173.94080216,49149.91144613524,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,277,207916.17182691407,99.85317954641846,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,101,17622876.225174036,8967.56258608204,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,2625,65580838.754199825,31703.714094007948,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,3622,16953877.791988675,8108.584402772865,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,350,253932.99648024864,122.94651143151741,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,1310,374829702.97535974,186568.61844959419,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,4867,194531271.6745779,93440.64805945418,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-02 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,2039,10190694.102933703,4918.7503332038095,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-02 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,325,226247.1411592515,108.1055637455392,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-02 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,10k-100k,1,12269.891186785595,7.077592097733758,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-02 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,169,305715.2032772879,154.1596287924385,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-09 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,4207,3006478.3640772603,1069.0245991984682,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-09 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,82,1224658.9993967179,497.94111043200513,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-09 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,5176,11256653.957992462,3982.340093604593,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-09 00:00:00.000 UTC,curve_usdt,0.5k-1k,591,437533.3043526685,153.774318937996,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-09 00:00:00.000 UTC,curve_usdt,10k-100k,213,3524728.083520606,1317.1557824457889,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-09 00:00:00.000 UTC,curve_usdt,1k-10k,1895,6114366.812062178,2131.2514588999547,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-09 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3506,2546961.065365424,944.5700304923611,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-09 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,104,1581376.7946256094,611.9151448217516,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-09 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5637,12542337.25716378,4537.274130026717,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-09 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,294,193012.31325406386,96.37640462194699,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-09 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,77,108890.38575739144,54.25095649920999,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-09 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,298,198134.9552918223,98.9907899397909,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-09 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,71,103002.62502078591,51.51989979223699,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,20386,14377814.923340525,7146.799256999639,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,148,35655595.333963394,17751.405895425316,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,796,23128875.521264017,11512.216018961946,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,13702,24901330.601108782,12353.565538058478,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,23794,17171388.20613366,8531.28757426362,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,337,93197960.36927329,46092.73823513924,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,2848,67967438.3061646,34400.83864390115,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,36768,91406485.48805594,45703.83213055956,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,3892,2892828.867271422,1437.6678525933169,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,5343,1236551158.8350098,619266.1727384531,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,13862,585742936.862231,291247.82920516084,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13339,51205941.495878674,25422.840755683806,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,5525,4020540.515832794,1998.58406462778,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,696,9351501.390073992,4645.817113454977,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,14369,41664449.63776017,20784.036145145605,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,275,211435.0781402096,105.66523242890494,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,5,705901.0759968349,350.39951416656965,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,698,13727291.1259257,6832.725232757152,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1939,8214374.569579061,4096.468127548901,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,158,118701.10935884046,59.199771622588635,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,503,99505899.35765728,49530.650740063196,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1961,78592314.08160023,39189.36660656488,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-09 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1055,5286843.707713794,2632.6378750907566,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-09 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,120,80594.74284213214,40.25244851095132,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-09 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,36,50443.37580971852,25.150633532455576,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-16 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,4677,3385459.055008824,1164.9359804929659,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-16 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,148,2760741.269751554,724.0572248888684,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-16 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,6689,15727633.873190224,5178.235128059774,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-16 00:00:00.000 UTC,curve_usdt,0.5k-1k,741,546866.7914743006,207.29080444934579,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-16 00:00:00.000 UTC,curve_usdt,10k-100k,309,5119263.817775107,1887.3109926191971,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-16 00:00:00.000 UTC,curve_usdt,1k-10k,2268,7242010.725250556,2569.970586495055,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-16 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3644,2677427.6766603556,973.1465588654515,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-16 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,139,2160271.12886745,762.7797583839491,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-16 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,6312,15169215.087925645,5396.55829083347,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-16 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,161,106349.62957152117,54.17190072357884,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-16 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,37,49845.12928589994,25.438269022033353,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-16 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,162,108422.47061144798,55.16882357669466,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-16 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,35,47454.55352779873,24.247959314667092,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,20588,14678826.900510369,7463.625389224986,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,127,29300484.933181927,15102.005840037426,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,564,16953651.728385836,8636.074397924504,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,13424,23874674.124654897,12158.374767633817,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,21662,16357925.279573554,8304.311756397461,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,391,136647401.55052745,69525.27166912689,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,8481,152713370.8837,77910.89666538915,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,76292,271309052.4767052,138129.7437463919,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2022,1510892.1166118958,765.7325816156472,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,3663,812635520.5671092,413716.57486493984,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,10074,419047779.54726356,213082.05458473263,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,8079,34401673.947838426,17479.47630146751,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,3811,2771669.9187626857,1408.2568845541923,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,514,7040125.396943971,3578.34808152369,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,8866,24952217.88967549,12687.77612669051,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,177,135982.3385210449,68.97422797962786,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,4,560306.1601079396,287.5864463354318,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,599,12594890.15760419,6416.9348476465775,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1244,5244365.206031984,2667.6509241049134,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,158,120425.84767256721,61.01741499452493,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,196,34735414.94390916,17680.767095527193,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1330,50856701.75627043,25879.43263587981,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-16 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,774,3577813.230319971,1817.7395968644869,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-16 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,60,40990.826360022686,20.804585735264787,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-16 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,9,11867.62962544609,6.0766764279977,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,5486,3946224.7119897134,1375.4712814922693,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,100k+,2,271278.64082352264,133.21533219154816,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,261,4003415.563418544,1345.1377537520011,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-23 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,8346,20044448.729740556,6786.6861243953135,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-02-23 00:00:00.000 UTC,curve_usdt,0.5k-1k,614,453553.3727282168,167.9837624591438,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-23 00:00:00.000 UTC,curve_usdt,10k-100k,213,3646745.3037233236,1425.4079273849327,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-23 00:00:00.000 UTC,curve_usdt,1k-10k,1767,5537372.750464134,1954.8290044224354,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-02-23 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,3194,2325945.874710901,872.2793444407864,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-23 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,89,1363958.6488864014,605.2987044135614,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-23 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,4980,11085989.051088136,3952.613017765954,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-02-23 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,323,217034.900302121,111.6720353671553,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-23 00:00:00.000 UTC,sushiv2_ethusdt,10k-100k,2,150962.09322524862,81.38242084942291,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-23 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,110,187010.8138162812,97.66373351765047,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-02-23 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,337,224785.1819762797,115.99367733466802,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-23 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,103,167131.98527680335,86.0874734060955,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,23511,16734722.794046853,8631.904587429402,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,164,38721525.11763136,21743.782480122136,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,749,22911950.55828659,11868.824574723478,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,19764,37383820.70298371,19207.41650044355,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,26680,19777846.10945463,10216.079034160732,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,555,182343721.35448602,93560.88214657937,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,5755,118688867.27400377,60994.10610831158,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,80400,256499447.03319696,132164.57538039106,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2683,1957195.6332802684,1007.8697427740055,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,5351,1323832631.3759265,673018.9788953755,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,15035,580788971.8530092,298250.2812717664,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13526,58825239.13709858,30322.264602591164,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,5880,4243460.424592764,2187.728241064159,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,5,2986457.401414071,1865.2790746901933,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,1084,15717004.36914904,7981.804437915382,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,18016,53938241.44776775,27671.894654707015,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,231,177519.57504776263,92.02941985402089,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,23,3035291.29338685,1558.082629927145,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,1141,26446622.64641556,13595.814039066216,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1813,7742133.408261593,3985.5606435753966,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,158,116141.89431723552,60.1573183400306,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,360,64875472.32077546,33275.92032749733,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,2127,81924050.81798603,42127.205700070765,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-23 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,1102,5285696.531270607,2720.399380531466,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-02-23 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,140,93076.29523802079,47.71995486378039,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-02-23 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,55,90135.65919944807,46.30983026944396,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-03-02 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3809,2755959.038662518,984.0311172585133,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-03-02 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,88,1263264.567282151,500.47198645250404,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-03-02 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,5124,11579747.467808276,4190.0423839810965,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-03-02 00:00:00.000 UTC,curve_usdt,0.5k-1k,558,418075.7668582044,145.35974787394508,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
